W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1164    3,014937    3,014679    6,029615    1,000000    -1,000000    -1,000000
1165    3,077369    3,077318    6,154687    1,000000    -1,000000    -1,000000
1166    3,140473    3,140525    6,280998    1,000000    -1,000000    -1,000000
1167    3,204128    3,203973    6,408101    1,000000    -1,000000    -1,000000
1168    3,268256    3,267636    6,535892    1,000000    -1,000000    -1,000000
1169    3,332797    3,332694    6,665491    1,000000    -1,000000    -1,000000
1170    3,289984    3,289858    6,579842    1,000000    -1,000000    -1,000000
1171    3,353708    3,353683    6,707392    1,000000    -1,000000    -1,000000
1172    3,418367    3,417517    6,835883    1,000000    -1,000000    -1,000000
1173    3,597055    3,596461    7,193516    1,000000    -1,000000    -1,000000
1174    3,664178    3,663532    7,327710    1,000000    -1,000000    -1,000000
1175    3,612867    3,612867    7,225733    1,000000    -1,000000    -1,000000
1176    3,678842    3,678892    7,357734    1,000000    -1,000000    -1,000000
1177    3,811901    3,812075    7,623975    1,000000    -1,000000    -1,000000
1178    3,878727    3,878925    7,757650    0,999999    -1,000000    -1,000000
1179    4,075817    4,075842    8,151658    1,000000    -1,000000    -1,000000
1180    4,014642    4,014417    8,029059    1,000000    -1,000000    -1,000000
1181    4,083126    4,083525    8,166650    1,000000    -1,000000    -1,000000
1182    4,152500    4,151775    8,304275    1,000000    -1,000000    -1,000000
1183    4,221942    4,221442    8,443384    1,000000    -1,000000    -1,000000
1184    4,292309    4,291833    8,584142    1,000000    -1,000000    -1,000000
1185    4,362575    4,361950    8,724525    1,000000    -1,000000    -1,000000
1186    4,433808    4,433258    8,867067    1,000000    -1,000000    -1,000000
1187    4,505333    4,505058    9,010392    1,000000    -1,000000    -1,000000
1188    4,577233    4,576933    9,154167    1,000000    -1,000000    -1,000000
1189    4,649525    4,649775    9,299300    1,000000    -1,000000    -1,000000
1190    4,722858    4,722783    9,445642    1,000000    -1,000000    -1,000000
1191    4,796442    4,796142    9,592583    1,000000    -1,000000    -1,000000
1192    4,870525    4,870300    9,740825    1,000000    -1,000000    -1,000000
1193    4,945142    4,944792    9,889933    1,000000    -1,000000    -1,000000
1194    5,020234    5,019533    10,039767    1,000000    -1,000000    -1,000000
1195    5,095968    5,094867    10,190834    1,000000    -1,000000    -1,000000
1196    5,172286    5,170733    10,343017    0,999999    -1,000000    -1,000000
1197    5,248927    5,246900    10,495826    0,999999    -1,000000    -1,000000
1198    5,325217    5,324642    10,649859    1,000000    -1,000000    -1,000000
1199    5,402267    5,401567    10,803833    1,000000    -1,000000    -1,000000
1200    5,480351    5,479100    10,959450    1,000000    -1,000000    -1,000000
1201    5,715975    5,715225    11,431200    1,000000    -1,000000    -1,000000
1202    5,794692    5,794517    11,589208    1,000000    -1,000000    -1,000000
1203    5,873942    5,873517    11,747458    1,000000    -1,000000    -1,000000
1204    5,954075    5,953300    11,907375    1,000000    -1,000000    -1,000000
1205    6,034684    6,033808    12,068492    1,000000    -1,000000    -1,000000
1206    6,115626    6,114775    12,230400    1,000000    -1,000000    -1,000000
1207    6,197285    6,196258    12,393542    1,000000    -1,000000    -1,000000
1208    6,279151    6,277925    12,557075    1,000000    -1,000000    -1,000000
1209    6,361559    6,360458    12,722017    1,000000    -1,000000    -1,000000
1210    6,444476    6,443050    12,887525    1,000000    -1,000000    -1,000000
1211    6,527676    6,527025    13,054700    1,000000    -1,000000    -1,000000
1212    6,611208    6,610858    13,222067    1,000000    -1,000000    -1,000000
1213    6,695642    6,694917    13,390558    1,000000    -1,000000    -1,000000
1214    6,780684    6,779983    13,560667    1,000000    -1,000000    -1,000000
1215    6,865542    6,865042    13,730583    1,000000    -1,000000    -1,000000
1216    6,951425    6,951075    13,902500    1,000000    -1,000000    -1,000000
1217    7,037675    7,037400    14,075075    1,000000    -1,000000    -1,000000
1218    7,124500    7,124050    14,248550    1,000000    -1,000000    -1,000000
1219    7,211683    7,211233    14,422917    1,000000    -1,000000    -1,000000
1220    7,299375    7,299150    14,598525    1,000000    -1,000000    -1,000000
1221    7,388083    7,387533    14,775617    1,000000    -1,000000    -1,000000
1222    7,476658    7,476358    14,953017    1,000000    -1,000000    -1,000000
1223    7,565650    7,565625    15,131275    1,000000    -1,000000    -1,000000
1224    7,655542    7,655367    15,310908    1,000000    -1,000000    -1,000000
1225    7,745559    7,745608    15,491167    1,000000    -1,000000    -1,000000
1226    7,836325    7,836225    15,672550    1,000000    -1,000000    -1,000000
1227    7,927409    7,927708    15,855117    1,000000    -1,000000    -1,000000
1228    8,019125    8,019325    16,038450    1,000000    -1,000000    -1,000000
1229    8,111459    8,111283    16,222742    1,000000    -1,000000    -1,000000
1230    8,204142    8,204467    16,408608    1,000000    -1,000000    -1,000000
1231    8,297575    8,297500    16,595075    1,000000    -1,000000    -1,000000
1232    8,391209    8,391533    16,782742    1,000000    -1,000000    -1,000000
1233    8,485792    8,485442    16,971233    1,000000    -1,000000    -1,000000
1234    8,580558    8,579933    17,160492    1,000000    -1,000000    -1,000000
1235    8,675925    8,675700    17,351625    1,000000    -1,000000    -1,000000
