W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1221    0,950088    0,997887    1,171419    -0,277520    -0,574649    -0,626777
1222    1,857378    0,948605    1,211641    -0,817754    -0,892717    0,470661
1223    2,172624    0,747490    1,619899    -0,817408    -0,964023    0,634873
1224    2,968152    1,845274    1,265672    -0,968864    -0,932574    0,814160
1225    2,951610    0,622718    2,756850    -0,407927    -0,978503    0,210865
1226    3,849993    1,414999    2,576432    -0,934945    -0,980832    0,847891
1227    4,858875    2,027423    2,879738    -0,986003    -0,993087    0,959616
1228    4,823215    1,853785    3,099331    -0,955916    -0,984456    0,889483
1229    5,336763    0,996401    4,644894    -0,742711    -0,989630    0,638825
1230    3,837061    0,680305    3,737428    -0,233201    -0,984210    0,057393
1231    5,795950    1,756807    4,104974    -0,973673    -0,995230    0,946791
1232    4,247614    0,694742    4,130429    -0,248127    -0,986636    0,086966
1233    5,001444    0,827714    5,147470    0,096248    -0,987108    -0,254318
1234    3,511610    1,689795    1,967476    -0,953492    -0,965910    0,842956
1235    3,363662    1,697907    1,992040    -0,895514    -0,925264    0,659775
